duty,dir,motor,sample_idx,adc_raw
30,FWD,right,940,2541
30,FWD,right,941,2537
30,FWD,right,942,2539
30,FWD,right,943,2552
30,FWD,right,944,2544
30,FWD,right,945,2547
30,FWD,right,946,2541
30,FWD,right,947,2585
30,FWD,right,948,2573
30,FWD,right,949,2565
30,FWD,right,950,2559
30,FWD,right,951,2559
30,FWD,right,952,2539
30,FWD,right,953,2517
30,FWD,right,954,2509
30,FWD,right,955,2557
30,FWD,right,956,2549
30,FWD,right,957,2491
30,FWD,right,958,2533
30,FWD,right,959,2557
30,FWD,right,960,2533
30,FWD,right,961,2545
30,FWD,right,962,2649
30,FWD,right,963,2608
30,FWD,right,964,2607
30,FWD,right,965,2601
30,FWD,right,966,2597
30,FWD,right,967,2592
30,FWD,right,968,2597
30,FWD,right,969,2565
30,FWD,right,970,2625
30,FWD,right,971,2609
30,FWD,right,972,2597
30,FWD,right,973,2585
30,FWD,right,974,2577
30,FWD,right,975,2561
30,FWD,right,976,2549
30,FWD,right,977,2537
30,FWD,right,978,2573
30,FWD,right,979,2561
30,FWD,right,980,2552
30,FWD,right,981,2537
30,FWD,right,982,2533
30,FWD,right,983,2520
30,FWD,right,984,2484
30,FWD,right,985,2473
30,FWD,right,986,2525
30,FWD,right,987,2523
30,FWD,right,988,2523
30,FWD,right,989,2529
30,FWD,right,990,2533
30,FWD,right,991,2529
30,FWD,right,992,2533
30,FWD,right,993,2531
30,FWD,right,994,2571
30,FWD,right,995,2561
30,FWD,right,996,2559
30,FWD,right,997,2581
30,FWD,right,998,2553
30,FWD,right,999,2533
30,FWD,right,1000,2481
30,FWD,right,1001,2498
30,FWD,right,1002,2539
30,FWD,right,1003,2533
30,FWD,right,1004,2531
30,FWD,right,1005,2533
30,FWD,right,1006,2541
30,FWD,right,1007,2531
30,FWD,right,1008,2531
30,FWD,right,1009,2603
30,FWD,right,1010,2597
30,FWD,right,1011,2597
30,FWD,right,1012,2595
30,FWD,right,1013,2597
30,FWD,right,1014,2595
30,FWD,right,1015,2577
30,FWD,right,1016,2569
30,FWD,right,1017,2631
30,FWD,right,1018,2600
30,FWD,right,1019,2603
30,FWD,right,1020,2601
30,FWD,right,1021,2573
30,FWD,right,1022,2576
30,FWD,right,1023,2559
