t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R
95405.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95408.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95410.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95413.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95416.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95418.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95421.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95424.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95426.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95429.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95432.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95434.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95437.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95440.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95442.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95445.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95448.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95450.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95453.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95456.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95458.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95461.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95464.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95466.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95469.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95471.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95474.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95477.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95479.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.4,2060.5,0.0,0.0,0.0,0.0
95482.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,249.0,0.0,0.0,0.0,0.0
95486.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,249.0,0.0,0.0,0.0,0.0
95488.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,249.0,0.0,0.0,0.0,0.0
95491.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,249.0,0.0,0.0,0.0,0.0
95493.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,249.0,0.0,0.0,0.0,0.0
95496.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,249.0,0.0,0.0,0.0,0.0
95499.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,249.0,0.0,0.0,0.0,0.0
95501.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,249.0,0.0,0.0,0.0,0.0
95504.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,249.0,0.0,0.0,0.0,0.0
95506.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,249.0,0.0,0.0,0.0,0.0
95509.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,249.0,0.0,0.0,0.0,0.0
95512.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,249.0,0.0,0.0,0.0,0.0
95514.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,249.0,0.0,0.0,0.0,0.0
95516.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,249.0,0.0,0.0,0.0,0.0
95683.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95688.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95691.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95693.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95696.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95699.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95701.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95704.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95707.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95709.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95712.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95715.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95717.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95720.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95723.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95725.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95728.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95731.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95733.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95736.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95739.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95741.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95744.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95747.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95749.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95752.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
95755.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,356.4,0.0,0.0,0.0,0.0
