t_s,cmdL,cmdR,velL,velR,iqL,iqR
20.895310163497925,0.049328,0.049328,0.0,0.0,-0.036888,-0.087509
20.935404062271118,0.049328,0.049328,0.0,0.0,-0.078702,-0.134805
20.975484609603882,0.049328,0.049328,0.0,0.0,-0.037358,0.007869
21.015764713287354,0.049328,0.049328,0.0,0.0,-0.084152,-0.108113
21.05582857131958,0.049328,0.049328,0.0,0.0,-0.128599,-0.059631
21.095898866653442,0.049328,0.049328,0.0,0.0,-0.013713,-0.036116
21.135967254638672,0.049328,0.049328,0.0,0.0,0.008354,-0.33659
21.176039934158325,0.049328,0.049328,0.0,0.0,-0.130098,-0.010666
21.216140270233154,0.049328,0.049328,0.0,0.0,-0.013728,0.034577
21.256206035614014,0.049328,0.049328,0.0,0.0,-0.013183,-0.059657
21.296277046203613,0.049328,0.049328,0.0,0.0,-0.080548,-0.060422
21.336403846740723,0.049328,0.049328,0.0,0.0,-0.013089,-0.061431
21.376474857330322,0.049328,0.049328,0.0,0.0,-0.060408,-0.059975
21.416587591171265,0.049328,0.049328,0.0,0.0,-0.079934,-0.082401
21.45669150352478,0.049328,0.049328,0.0,0.0,-0.056257,-0.177666
21.496808528900146,0.049328,0.049328,0.0,0.0,-0.08118,-0.083503
21.536882400512695,0.049328,0.049328,0.0,0.0,-0.013657,-0.061432
21.576950788497925,0.049328,0.049328,0.0,0.0,-0.037142,-0.015513
21.617018222808838,0.049328,0.049328,0.0,0.0,-0.103825,0.029797
21.657124280929565,0.049328,0.049328,0.0,0.0,-0.014012,0.053212
21.697190761566162,0.049328,0.049328,0.0,0.0,0.008979,-0.038655
21.73731255531311,0.049328,0.049328,0.0,0.0,-0.081982,-0.016044
21.77741289138794,0.049328,0.049328,0.0,0.0,-0.01409,-0.016196
21.81749176979065,0.049328,0.049328,0.0,0.0,-0.061935,0.054517
21.857568979263306,0.049328,0.049328,0.0,0.0,-0.103691,-0.014524
