t_ms,thr,str,mix_L,mix_R,tgt_L,tgt_R,meas_L,meas_R,duty_L,duty_R,int_L,int_R,freqdet_L,freqdet_R,spec_L,spec_R,spec_q_L,spec_q_R,spec_peak_L,spec_peak_R,spec_cand_L,spec_cand_R,reason_L,reason_R,zc_blocks_L,zc_blocks_R,zc_cross_L,zc_cross_R,zc_pkpk_L,zc_pkpk_R,zc_std_L,zc_std_R
707117.0,0.12,0.0,0.12,0.12,112.8,112.8,99.0,101.0,0.246,0.239,3.8378,3.8378,205.1,185.5,97.1,99.9,4.51,4.66,775.2,788.8,97.1,99.9,0.0,0.0,8.0,8.0,21.0,19.0,2594.0,2872.0,1253.3,1227.2
707122.0,0.12,0.0,0.12,0.12,112.8,112.8,99.0,101.0,0.246,0.239,3.8378,3.8378,205.1,185.5,97.1,99.9,4.51,4.66,775.2,788.8,97.1,99.9,0.0,0.0,8.0,8.0,21.0,19.0,2594.0,2872.0,1253.3,1227.2
707126.0,0.12,0.0,0.12,0.12,112.8,112.8,99.0,101.0,0.246,0.239,3.8378,3.8378,205.1,185.5,97.1,99.9,4.51,4.66,775.2,788.8,97.1,99.9,0.0,0.0,8.0,8.0,21.0,19.0,2594.0,2872.0,1253.3,1227.2
707131.0,0.12,0.0,0.12,0.12,112.8,112.8,99.0,101.0,0.246,0.239,3.8378,3.8378,205.1,185.5,97.1,99.9,4.51,4.66,775.2,788.8,97.1,99.9,0.0,0.0,8.0,8.0,21.0,19.0,2594.0,2872.0,1253.3,1227.2
707180.0,0.12,0.0,0.12,0.12,112.8,112.8,78.5,79.9,0.318,0.314,5.9988,5.9988,117.2,136.7,69.7,70.9,2.26,2.57,759.1,792.0,69.7,70.9,0.0,0.0,8.0,8.0,12.0,14.0,2447.0,2430.0,1068.8,1101.5
707186.0,0.12,0.0,0.12,0.12,112.8,112.8,78.5,79.9,0.318,0.314,5.9988,5.9988,117.2,136.7,69.7,70.9,2.26,2.57,759.1,792.0,69.7,70.9,0.0,0.0,8.0,8.0,12.0,14.0,2447.0,2430.0,1068.8,1101.5
707190.0,0.12,0.0,0.12,0.12,112.8,112.8,78.5,79.9,0.318,0.314,5.9988,5.9988,117.2,136.7,69.7,70.9,2.26,2.57,759.1,792.0,69.7,70.9,0.0,0.0,8.0,8.0,12.0,14.0,2447.0,2430.0,1068.8,1101.5
707195.0,0.12,0.0,0.12,0.12,112.8,112.8,78.5,79.9,0.318,0.314,5.9988,5.9988,117.2,136.7,69.7,70.9,2.26,2.57,759.1,792.0,69.7,70.9,0.0,0.0,8.0,8.0,12.0,14.0,2447.0,2430.0,1068.8,1101.5
707200.0,0.12,0.0,0.12,0.12,112.8,112.8,78.5,79.9,0.318,0.314,5.9988,5.9988,117.2,136.7,69.7,70.9,2.26,2.57,759.1,792.0,69.7,70.9,0.0,0.0,8.0,8.0,12.0,14.0,2447.0,2430.0,1068.8,1101.5
707204.0,0.12,0.0,0.12,0.12,112.8,112.8,78.5,79.9,0.318,0.314,5.9988,5.9988,117.2,136.7,69.7,70.9,2.26,2.57,759.1,792.0,69.7,70.9,0.0,0.0,8.0,8.0,12.0,14.0,2447.0,2430.0,1068.8,1101.5
707209.0,0.12,0.0,0.12,0.12,112.8,112.8,78.5,79.9,0.318,0.314,5.9988,5.9988,117.2,136.7,69.7,70.9,2.26,2.57,759.1,792.0,69.7,70.9,0.0,0.0,8.0,8.0,12.0,14.0,2447.0,2430.0,1068.8,1101.5
707213.0,0.12,0.0,0.12,0.12,112.8,112.8,78.5,79.9,0.318,0.314,5.9988,5.9988,117.2,136.7,69.7,70.9,2.26,2.57,759.1,792.0,69.7,70.9,0.0,0.0,8.0,8.0,12.0,14.0,2447.0,2430.0,1068.8,1101.5
707218.0,0.12,0.0,0.12,0.12,112.8,112.8,78.5,79.9,0.318,0.314,5.9988,5.9988,117.2,136.7,69.7,70.9,2.26,2.57,759.1,792.0,69.7,70.9,0.0,0.0,8.0,8.0,12.0,14.0,2447.0,2430.0,1068.8,1101.5
707223.0,0.12,0.0,0.12,0.12,112.8,112.8,78.5,79.9,0.318,0.314,5.9988,5.9988,117.2,136.7,69.7,70.9,2.26,2.57,759.1,792.0,69.7,70.9,0.0,0.0,8.0,8.0,12.0,14.0,2447.0,2430.0,1068.8,1101.5
707289.0,0.12,0.0,0.12,0.12,112.8,112.8,89.1,92.2,0.286,0.277,5.9988,5.9988,166.0,175.8,93.7,97.5,1.69,1.77,430.8,391.6,93.7,97.5,0.0,0.0,8.0,8.0,17.0,18.0,2397.0,2699.0,1091.4,1132.6
707294.0,0.12,0.0,0.12,0.12,112.8,112.8,89.1,92.2,0.286,0.277,5.9988,5.9988,166.0,175.8,93.7,97.5,1.69,1.77,430.8,391.6,93.7,97.5,0.0,0.0,8.0,8.0,17.0,18.0,2397.0,2699.0,1091.4,1132.6
707298.0,0.12,0.0,0.12,0.12,112.8,112.8,89.1,92.2,0.286,0.277,5.9988,5.9988,166.0,175.8,93.7,97.5,1.69,1.77,430.8,391.6,93.7,97.5,0.0,0.0,8.0,8.0,17.0,18.0,2397.0,2699.0,1091.4,1132.6
707303.0,0.12,0.0,0.12,0.12,112.8,112.8,89.1,92.2,0.286,0.277,5.9988,5.9988,166.0,175.8,93.7,97.5,1.69,1.77,430.8,391.6,93.7,97.5,0.0,0.0,8.0,8.0,17.0,18.0,2397.0,2699.0,1091.4,1132.6
707308.0,0.12,0.0,0.12,0.12,112.8,112.8,89.1,92.2,0.286,0.277,5.9988,5.9988,166.0,175.8,93.7,97.5,1.69,1.77,430.8,391.6,93.7,97.5,0.0,0.0,8.0,8.0,17.0,18.0,2397.0,2699.0,1091.4,1132.6
707312.0,0.12,0.0,0.12,0.12,112.8,112.8,89.1,92.2,0.286,0.277,5.9988,5.9988,166.0,175.8,93.7,97.5,1.69,1.77,430.8,391.6,93.7,97.5,0.0,0.0,8.0,8.0,17.0,18.0,2397.0,2699.0,1091.4,1132.6
707317.0,0.12,0.0,0.12,0.12,112.8,112.8,89.1,92.2,0.286,0.277,5.9988,5.9988,166.0,175.8,93.7,97.5,1.69,1.77,430.8,391.6,93.7,97.5,0.0,0.0,8.0,8.0,17.0,18.0,2397.0,2699.0,1091.4,1132.6
707321.0,0.12,0.0,0.12,0.12,112.8,112.8,89.1,92.2,0.286,0.277,5.9988,5.9988,166.0,175.8,93.7,97.5,1.69,1.77,430.8,391.6,93.7,97.5,0.0,0.0,8.0,8.0,17.0,18.0,2397.0,2699.0,1091.4,1132.6
707326.0,0.12,0.0,0.12,0.12,112.8,112.8,89.1,92.2,0.286,0.277,5.9988,5.9988,166.0,175.8,93.7,97.5,1.69,1.77,430.8,391.6,93.7,97.5,0.0,0.0,8.0,8.0,17.0,18.0,2397.0,2699.0,1091.4,1132.6
707331.0,0.12,0.0,0.12,0.12,112.8,112.8,89.1,92.2,0.286,0.277,5.9988,5.9988,166.0,175.8,93.7,97.5,1.69,1.77,430.8,391.6,93.7,97.5,0.0,0.0,8.0,8.0,17.0,18.0,2397.0,2699.0,1091.4,1132.6
707380.0,0.12,0.0,0.12,0.12,112.8,112.8,83.9,87.5,0.302,0.291,5.9988,5.9988,244.1,244.1,81.6,85.5,2.19,1.94,793.4,722.6,81.6,85.5,0.0,0.0,8.0,8.0,25.0,25.0,2498.0,2546.0,1203.6,1215.4
707385.0,0.12,0.0,0.12,0.12,112.8,112.8,83.9,87.5,0.302,0.291,5.9988,5.9988,244.1,244.1,81.6,85.5,2.19,1.94,793.4,722.6,81.6,85.5,0.0,0.0,8.0,8.0,25.0,25.0,2498.0,2546.0,1203.6,1215.4
707390.0,0.12,0.0,0.12,0.12,112.8,112.8,83.9,87.5,0.302,0.291,5.9988,5.9988,244.1,244.1,81.6,85.5,2.19,1.94,793.4,722.6,81.6,85.5,0.0,0.0,8.0,8.0,25.0,25.0,2498.0,2546.0,1203.6,1215.4
707394.0,0.12,0.0,0.12,0.12,112.8,112.8,83.9,87.5,0.302,0.291,5.9988,5.9988,244.1,244.1,81.6,85.5,2.19,1.94,793.4,722.6,81.6,85.5,0.0,0.0,8.0,8.0,25.0,25.0,2498.0,2546.0,1203.6,1215.4
707399.0,0.12,0.0,0.12,0.12,112.8,112.8,83.9,87.5,0.302,0.291,5.9988,5.9988,244.1,244.1,81.6,85.5,2.19,1.94,793.4,722.6,81.6,85.5,0.0,0.0,8.0,8.0,25.0,25.0,2498.0,2546.0,1203.6,1215.4
707404.0,0.12,0.0,0.12,0.12,112.8,112.8,83.9,87.5,0.302,0.291,5.9988,5.9988,244.1,244.1,81.6,85.5,2.19,1.94,793.4,722.6,81.6,85.5,0.0,0.0,8.0,8.0,25.0,25.0,2498.0,2546.0,1203.6,1215.4
707408.0,0.12,0.0,0.12,0.12,112.8,112.8,83.9,87.5,0.302,0.291,5.9988,5.9988,244.1,244.1,81.6,85.5,2.19,1.94,793.4,722.6,81.6,85.5,0.0,0.0,8.0,8.0,25.0,25.0,2498.0,2546.0,1203.6,1215.4
707413.0,0.12,0.0,0.12,0.12,112.8,112.8,83.9,87.5,0.302,0.291,5.9988,5.9988,244.1,244.1,81.6,85.5,2.19,1.94,793.4,722.6,81.6,85.5,0.0,0.0,8.0,8.0,25.0,25.0,2498.0,2546.0,1203.6,1215.4
707418.0,0.12,0.0,0.12,0.12,112.8,112.8,83.9,87.5,0.302,0.291,5.9988,5.9988,244.1,244.1,81.6,85.5,2.19,1.94,793.4,722.6,81.6,85.5,0.0,0.0,8.0,8.0,25.0,25.0,2498.0,2546.0,1203.6,1215.4
707422.0,0.12,0.0,0.12,0.12,112.8,112.8,83.9,87.5,0.302,0.291,5.9988,5.9988,244.1,244.1,81.6,85.5,2.19,1.94,793.4,722.6,81.6,85.5,0.0,0.0,8.0,8.0,25.0,25.0,2498.0,2546.0,1203.6,1215.4
707471.0,0.12,0.0,0.12,0.12,112.8,112.8,80.4,81.9,0.312,0.308,5.9988,5.9988,185.5,185.5,78.9,79.5,2.21,2.35,677.8,707.5,78.9,79.5,0.0,0.0,8.0,8.0,19.0,19.0,2433.0,2476.0,1149.6,1140.3
707476.0,0.12,0.0,0.12,0.12,112.8,112.8,80.4,81.9,0.312,0.308,5.9988,5.9988,185.5,185.5,78.9,79.5,2.21,2.35,677.8,707.5,78.9,79.5,0.0,0.0,8.0,8.0,19.0,19.0,2433.0,2476.0,1149.6,1140.3
707481.0,0.12,0.0,0.12,0.12,112.8,112.8,80.4,81.9,0.312,0.308,5.9988,5.9988,185.5,185.5,78.9,79.5,2.21,2.35,677.8,707.5,78.9,79.5,0.0,0.0,8.0,8.0,19.0,19.0,2433.0,2476.0,1149.6,1140.3
707486.0,0.12,0.0,0.12,0.12,112.8,112.8,80.4,81.9,0.312,0.308,5.9988,5.9988,185.5,185.5,78.9,79.5,2.21,2.35,677.8,707.5,78.9,79.5,0.0,0.0,8.0,8.0,19.0,19.0,2433.0,2476.0,1149.6,1140.3
707491.0,0.12,0.0,0.12,0.12,112.8,112.8,80.4,81.9,0.312,0.308,5.9988,5.9988,185.5,185.5,78.9,79.5,2.21,2.35,677.8,707.5,78.9,79.5,0.0,0.0,8.0,8.0,19.0,19.0,2433.0,2476.0,1149.6,1140.3
707495.0,0.12,0.0,0.12,0.12,112.8,112.8,80.4,81.9,0.312,0.308,5.9988,5.9988,185.5,185.5,78.9,79.5,2.21,2.35,677.8,707.5,78.9,79.5,0.0,0.0,8.0,8.0,19.0,19.0,2433.0,2476.0,1149.6,1140.3
707500.0,0.12,0.0,0.12,0.12,112.8,112.8,80.4,81.9,0.312,0.308,5.9988,5.9988,185.5,185.5,78.9,79.5,2.21,2.35,677.8,707.5,78.9,79.5,0.0,0.0,8.0,8.0,19.0,19.0,2433.0,2476.0,1149.6,1140.3
707504.0,0.12,0.0,0.12,0.12,112.8,112.8,80.4,81.9,0.312,0.308,5.9988,5.9988,185.5,185.5,78.9,79.5,2.21,2.35,677.8,707.5,78.9,79.5,0.0,0.0,8.0,8.0,19.0,19.0,2433.0,2476.0,1149.6,1140.3
707509.0,0.12,0.0,0.12,0.12,112.8,112.8,80.4,81.9,0.312,0.308,5.9988,5.9988,185.5,185.5,78.9,79.5,2.21,2.35,677.8,707.5,78.9,79.5,0.0,0.0,8.0,8.0,19.0,19.0,2433.0,2476.0,1149.6,1140.3
707514.0,0.12,0.0,0.12,0.12,112.8,112.8,80.4,81.9,0.312,0.308,5.9988,5.9988,185.5,185.5,78.9,79.5,2.21,2.35,677.8,707.5,78.9,79.5,0.0,0.0,8.0,8.0,19.0,19.0,2433.0,2476.0,1149.6,1140.3
707562.0,0.12,0.0,0.12,0.12,112.8,112.8,86.4,96.7,0.294,0.263,5.9988,5.9988,166.0,195.3,88.9,103.0,2.76,2.51,516.9,495.8,88.9,103.0,0.0,0.0,8.0,8.0,17.0,20.0,2411.0,2380.0,1032.3,1044.0
707568.0,0.12,0.0,0.12,0.12,112.8,112.8,86.4,96.7,0.294,0.263,5.9988,5.9988,166.0,195.3,88.9,103.0,2.76,2.51,516.9,495.8,88.9,103.0,0.0,0.0,8.0,8.0,17.0,20.0,2411.0,2380.0,1032.3,1044.0
707573.0,0.12,0.0,0.12,0.12,112.8,112.8,86.4,96.7,0.294,0.263,5.9988,5.9988,166.0,195.3,88.9,103.0,2.76,2.51,516.9,495.8,88.9,103.0,0.0,0.0,8.0,8.0,17.0,20.0,2411.0,2380.0,1032.3,1044.0
707577.0,0.12,0.0,0.12,0.12,112.8,112.8,86.4,96.7,0.294,0.263,5.9988,5.9988,166.0,195.3,88.9,103.0,2.76,2.51,516.9,495.8,88.9,103.0,0.0,0.0,8.0,8.0,17.0,20.0,2411.0,2380.0,1032.3,1044.0
707582.0,0.12,0.0,0.12,0.12,112.8,112.8,86.4,96.7,0.294,0.263,5.9988,5.9988,166.0,195.3,88.9,103.0,2.76,2.51,516.9,495.8,88.9,103.0,0.0,0.0,8.0,8.0,17.0,20.0,2411.0,2380.0,1032.3,1044.0
707586.0,0.12,0.0,0.12,0.12,112.8,112.8,86.4,96.7,0.294,0.263,5.9988,5.9988,166.0,195.3,88.9,103.0,2.76,2.51,516.9,495.8,88.9,103.0,0.0,0.0,8.0,8.0,17.0,20.0,2411.0,2380.0,1032.3,1044.0
707591.0,0.12,0.0,0.12,0.12,112.8,112.8,86.4,96.7,0.294,0.263,5.9988,5.9988,166.0,195.3,88.9,103.0,2.76,2.51,516.9,495.8,88.9,103.0,0.0,0.0,8.0,8.0,17.0,20.0,2411.0,2380.0,1032.3,1044.0
707595.0,0.12,0.0,0.12,0.12,112.8,112.8,86.4,96.7,0.294,0.263,5.9988,5.9988,166.0,195.3,88.9,103.0,2.76,2.51,516.9,495.8,88.9,103.0,0.0,0.0,8.0,8.0,17.0,20.0,2411.0,2380.0,1032.3,1044.0
707600.0,0.12,0.0,0.12,0.12,112.8,112.8,86.4,96.7,0.294,0.263,5.9988,5.9988,166.0,195.3,88.9,103.0,2.76,2.51,516.9,495.8,88.9,103.0,0.0,0.0,8.0,8.0,17.0,20.0,2411.0,2380.0,1032.3,1044.0
707605.0,0.12,0.0,0.12,0.12,112.8,112.8,86.4,96.7,0.294,0.263,5.9988,5.9988,166.0,195.3,88.9,103.0,2.76,2.51,516.9,495.8,88.9,103.0,0.0,0.0,8.0,8.0,17.0,20.0,2411.0,2380.0,1032.3,1044.0
707654.0,0.12,0.0,0.12,0.12,112.8,112.8,86.8,86.0,0.293,0.295,5.9988,5.9988,175.8,175.8,87.0,81.4,1.67,1.84,564.0,618.3,87.0,81.4,0.0,0.0,8.0,8.0,18.0,18.0,2534.0,2552.0,1239.6,1242.5
707659.0,0.12,0.0,0.12,0.12,112.8,112.8,86.8,86.0,0.293,0.295,5.9988,5.9988,175.8,175.8,87.0,81.4,1.67,1.84,564.0,618.3,87.0,81.4,0.0,0.0,8.0,8.0,18.0,18.0,2534.0,2552.0,1239.6,1242.5
707664.0,0.12,0.0,0.12,0.12,112.8,112.8,86.8,86.0,0.293,0.295,5.9988,5.9988,175.8,175.8,87.0,81.4,1.67,1.84,564.0,618.3,87.0,81.4,0.0,0.0,8.0,8.0,18.0,18.0,2534.0,2552.0,1239.6,1242.5
707669.0,0.12,0.0,0.12,0.12,112.8,112.8,86.8,86.0,0.293,0.295,5.9988,5.9988,175.8,175.8,87.0,81.4,1.67,1.84,564.0,618.3,87.0,81.4,0.0,0.0,8.0,8.0,18.0,18.0,2534.0,2552.0,1239.6,1242.5
707674.0,0.12,0.0,0.12,0.12,112.8,112.8,86.8,86.0,0.293,0.295,5.9988,5.9988,175.8,175.8,87.0,81.4,1.67,1.84,564.0,618.3,87.0,81.4,0.0,0.0,8.0,8.0,18.0,18.0,2534.0,2552.0,1239.6,1242.5
707678.0,0.12,0.0,0.12,0.12,112.8,112.8,86.8,86.0,0.293,0.295,5.9988,5.9988,175.8,175.8,87.0,81.4,1.67,1.84,564.0,618.3,87.0,81.4,0.0,0.0,8.0,8.0,18.0,18.0,2534.0,2552.0,1239.6,1242.5
707683.0,0.12,0.0,0.12,0.12,112.8,112.8,86.8,86.0,0.293,0.295,5.9988,5.9988,175.8,175.8,87.0,81.4,1.67,1.84,564.0,618.3,87.0,81.4,0.0,0.0,8.0,8.0,18.0,18.0,2534.0,2552.0,1239.6,1242.5
707687.0,0.12,0.0,0.12,0.12,112.8,112.8,86.8,86.0,0.293,0.295,5.9988,5.9988,175.8,175.8,87.0,81.4,1.67,1.84,564.0,618.3,87.0,81.4,0.0,0.0,8.0,8.0,18.0,18.0,2534.0,2552.0,1239.6,1242.5
707692.0,0.12,0.0,0.12,0.12,112.8,112.8,86.8,86.0,0.293,0.295,5.9988,5.9988,175.8,175.8,87.0,81.4,1.67,1.84,564.0,618.3,87.0,81.4,0.0,0.0,8.0,8.0,18.0,18.0,2534.0,2552.0,1239.6,1242.5
707696.0,0.12,0.0,0.12,0.12,112.8,112.8,86.8,86.0,0.293,0.295,5.9988,5.9988,175.8,175.8,87.0,81.4,1.67,1.84,564.0,618.3,87.0,81.4,0.0,0.0,8.0,8.0,18.0,18.0,2534.0,2552.0,1239.6,1242.5
707701.0,0.12,0.0,0.12,0.12,112.8,112.8,86.8,86.0,0.293,0.295,5.9988,5.9988,175.8,175.8,87.0,81.4,1.67,1.84,564.0,618.3,87.0,81.4,0.0,0.0,8.0,8.0,18.0,18.0,2534.0,2552.0,1239.6,1242.5
707750.0,0.12,0.0,0.12,0.12,112.8,112.8,93.9,93.8,0.272,0.272,5.9988,5.9988,166.0,185.5,97.0,97.2,1.77,1.83,531.1,563.6,97.0,97.2,0.0,0.0,8.0,8.0,17.0,19.0,2447.0,2734.0,1008.4,862.9
707755.0,0.12,0.0,0.12,0.12,112.8,112.8,93.9,93.8,0.272,0.272,5.9988,5.9988,166.0,185.5,97.0,97.2,1.77,1.83,531.1,563.6,97.0,97.2,0.0,0.0,8.0,8.0,17.0,19.0,2447.0,2734.0,1008.4,862.9
707760.0,0.12,0.0,0.12,0.12,112.8,112.8,93.9,93.8,0.272,0.272,5.9988,5.9988,166.0,185.5,97.0,97.2,1.77,1.83,531.1,563.6,97.0,97.2,0.0,0.0,8.0,8.0,17.0,19.0,2447.0,2734.0,1008.4,862.9
707765.0,0.12,0.0,0.12,0.12,112.8,112.8,93.9,93.8,0.272,0.272,5.9988,5.9988,166.0,185.5,97.0,97.2,1.77,1.83,531.1,563.6,97.0,97.2,0.0,0.0,8.0,8.0,17.0,19.0,2447.0,2734.0,1008.4,862.9
707769.0,0.12,0.0,0.12,0.12,112.8,112.8,93.9,93.8,0.272,0.272,5.9988,5.9988,166.0,185.5,97.0,97.2,1.77,1.83,531.1,563.6,97.0,97.2,0.0,0.0,8.0,8.0,17.0,19.0,2447.0,2734.0,1008.4,862.9
707774.0,0.12,0.0,0.12,0.12,112.8,112.8,93.9,93.8,0.272,0.272,5.9988,5.9988,166.0,185.5,97.0,97.2,1.77,1.83,531.1,563.6,97.0,97.2,0.0,0.0,8.0,8.0,17.0,19.0,2447.0,2734.0,1008.4,862.9
707778.0,0.12,0.0,0.12,0.12,112.8,112.8,93.9,93.8,0.272,0.272,5.9988,5.9988,166.0,185.5,97.0,97.2,1.77,1.83,531.1,563.6,97.0,97.2,0.0,0.0,8.0,8.0,17.0,19.0,2447.0,2734.0,1008.4,862.9
707783.0,0.12,0.0,0.12,0.12,112.8,112.8,93.9,93.8,0.272,0.272,5.9988,5.9988,166.0,185.5,97.0,97.2,1.77,1.83,531.1,563.6,97.0,97.2,0.0,0.0,8.0,8.0,17.0,19.0,2447.0,2734.0,1008.4,862.9
707787.0,0.12,0.0,0.12,0.12,112.8,112.8,93.9,93.8,0.272,0.272,5.9988,5.9988,166.0,185.5,97.0,97.2,1.77,1.83,531.1,563.6,97.0,97.2,0.0,0.0,8.0,8.0,17.0,19.0,2447.0,2734.0,1008.4,862.9
707792.0,0.12,0.0,0.12,0.12,112.8,112.8,93.9,93.8,0.272,0.272,5.9988,5.9988,166.0,185.5,97.0,97.2,1.77,1.83,531.1,563.6,97.0,97.2,0.0,0.0,8.0,8.0,17.0,19.0,2447.0,2734.0,1008.4,862.9
707843.0,0.12,0.0,0.12,0.12,112.8,112.8,110.5,93.8,0.222,0.272,5.9988,5.9988,195.3,234.4,117.6,48.8,1.66,1.43,366.9,364.4,117.6,48.8,0.0,0.0,6.0,8.0,20.0,24.0,2509.0,2513.0,1198.0,1196.5
707848.0,0.12,0.0,0.12,0.12,112.8,112.8,110.5,93.8,0.222,0.272,5.9988,5.9988,195.3,234.4,117.6,48.8,1.66,1.43,366.9,364.4,117.6,48.8,0.0,0.0,6.0,8.0,20.0,24.0,2509.0,2513.0,1198.0,1196.5
707853.0,0.12,0.0,0.12,0.12,112.8,112.8,110.5,93.8,0.222,0.272,5.9988,5.9988,195.3,234.4,117.6,48.8,1.66,1.43,366.9,364.4,117.6,48.8,0.0,0.0,6.0,8.0,20.0,24.0,2509.0,2513.0,1198.0,1196.5
707857.0,0.12,0.0,0.12,0.12,112.8,112.8,110.5,93.8,0.222,0.272,5.9988,5.9988,195.3,234.4,117.6,48.8,1.66,1.43,366.9,364.4,117.6,48.8,0.0,0.0,6.0,8.0,20.0,24.0,2509.0,2513.0,1198.0,1196.5
707862.0,0.12,0.0,0.12,0.12,112.8,112.8,110.5,93.8,0.222,0.272,5.9988,5.9988,195.3,234.4,117.6,48.8,1.66,1.43,366.9,364.4,117.6,48.8,0.0,0.0,6.0,8.0,20.0,24.0,2509.0,2513.0,1198.0,1196.5
707866.0,0.12,0.0,0.12,0.12,112.8,112.8,110.5,93.8,0.222,0.272,5.9988,5.9988,195.3,234.4,117.6,48.8,1.66,1.43,366.9,364.4,117.6,48.8,0.0,0.0,6.0,8.0,20.0,24.0,2509.0,2513.0,1198.0,1196.5
707871.0,0.12,0.0,0.12,0.12,112.8,112.8,110.5,93.8,0.222,0.272,5.9988,5.9988,195.3,234.4,117.6,48.8,1.66,1.43,366.9,364.4,117.6,48.8,0.0,0.0,6.0,8.0,20.0,24.0,2509.0,2513.0,1198.0,1196.5
707876.0,0.12,0.0,0.12,0.12,112.8,112.8,110.5,93.8,0.222,0.272,5.9988,5.9988,195.3,234.4,117.6,48.8,1.66,1.43,366.9,364.4,117.6,48.8,0.0,0.0,6.0,8.0,20.0,24.0,2509.0,2513.0,1198.0,1196.5
707880.0,0.12,0.0,0.12,0.12,112.8,112.8,110.5,93.8,0.222,0.272,5.9988,5.9988,195.3,234.4,117.6,48.8,1.66,1.43,366.9,364.4,117.6,48.8,0.0,0.0,6.0,8.0,20.0,24.0,2509.0,2513.0,1198.0,1196.5
707885.0,0.12,0.0,0.12,0.12,112.8,112.8,110.5,93.8,0.222,0.272,5.9988,5.9988,195.3,234.4,117.6,48.8,1.66,1.43,366.9,364.4,117.6,48.8,0.0,0.0,6.0,8.0,20.0,24.0,2509.0,2513.0,1198.0,1196.5
707943.0,0.12,0.0,0.12,0.12,112.8,112.8,72.8,67.8,0.335,0.35,5.9988,5.9988,175.8,195.3,56.6,56.6,2.27,2.45,648.1,683.9,56.6,56.6,0.0,0.0,8.0,8.0,18.0,20.0,2522.0,2772.0,1213.9,1197.7
707948.0,0.12,0.0,0.12,0.12,112.8,112.8,72.8,67.8,0.335,0.35,5.9988,5.9988,175.8,195.3,56.6,56.6,2.27,2.45,648.1,683.9,56.6,56.6,0.0,0.0,8.0,8.0,18.0,20.0,2522.0,2772.0,1213.9,1197.7
707953.0,0.12,0.0,0.12,0.12,112.8,112.8,72.8,67.8,0.335,0.35,5.9988,5.9988,175.8,195.3,56.6,56.6,2.27,2.45,648.1,683.9,56.6,56.6,0.0,0.0,8.0,8.0,18.0,20.0,2522.0,2772.0,1213.9,1197.7
707958.0,0.12,0.0,0.12,0.12,112.8,112.8,72.8,67.8,0.335,0.35,5.9988,5.9988,175.8,195.3,56.6,56.6,2.27,2.45,648.1,683.9,56.6,56.6,0.0,0.0,8.0,8.0,18.0,20.0,2522.0,2772.0,1213.9,1197.7
707962.0,0.12,0.0,0.12,0.12,112.8,112.8,72.8,67.8,0.335,0.35,5.9988,5.9988,175.8,195.3,56.6,56.6,2.27,2.45,648.1,683.9,56.6,56.6,0.0,0.0,8.0,8.0,18.0,20.0,2522.0,2772.0,1213.9,1197.7
707967.0,0.12,0.0,0.12,0.12,112.8,112.8,72.8,67.8,0.335,0.35,5.9988,5.9988,175.8,195.3,56.6,56.6,2.27,2.45,648.1,683.9,56.6,56.6,0.0,0.0,8.0,8.0,18.0,20.0,2522.0,2772.0,1213.9,1197.7
707972.0,0.12,0.0,0.12,0.12,112.8,112.8,72.8,67.8,0.335,0.35,5.9988,5.9988,175.8,195.3,56.6,56.6,2.27,2.45,648.1,683.9,56.6,56.6,0.0,0.0,8.0,8.0,18.0,20.0,2522.0,2772.0,1213.9,1197.7
707976.0,0.12,0.0,0.12,0.12,112.8,112.8,72.8,67.8,0.335,0.35,5.9988,5.9988,175.8,195.3,56.6,56.6,2.27,2.45,648.1,683.9,56.6,56.6,0.0,0.0,8.0,8.0,18.0,20.0,2522.0,2772.0,1213.9,1197.7
707981.0,0.12,0.0,0.12,0.12,112.8,112.8,72.8,67.8,0.335,0.35,5.9988,5.9988,175.8,195.3,56.6,56.6,2.27,2.45,648.1,683.9,56.6,56.6,0.0,0.0,8.0,8.0,18.0,20.0,2522.0,2772.0,1213.9,1197.7
707985.0,0.12,0.0,0.12,0.12,112.8,112.8,72.8,67.8,0.335,0.35,5.9988,5.9988,175.8,195.3,56.6,56.6,2.27,2.45,648.1,683.9,56.6,56.6,0.0,0.0,8.0,8.0,18.0,20.0,2522.0,2772.0,1213.9,1197.7
708049.0,0.12,0.0,0.12,0.12,112.8,112.8,81.0,60.0,0.31,0.374,5.9988,5.9988,127.0,146.5,84.6,56.6,2.19,2.02,342.5,418.5,84.6,56.6,0.0,0.0,8.0,8.0,13.0,15.0,2431.0,2763.0,929.0,1018.2
708055.0,0.12,0.0,0.12,0.12,112.8,112.8,81.0,60.0,0.31,0.374,5.9988,5.9988,127.0,146.5,84.6,56.6,2.19,2.02,342.5,418.5,84.6,56.6,0.0,0.0,8.0,8.0,13.0,15.0,2431.0,2763.0,929.0,1018.2
708060.0,0.12,0.0,0.12,0.12,112.8,112.8,81.0,60.0,0.31,0.374,5.9988,5.9988,127.0,146.5,84.6,56.6,2.19,2.02,342.5,418.5,84.6,56.6,0.0,0.0,8.0,8.0,13.0,15.0,2431.0,2763.0,929.0,1018.2
708064.0,0.12,0.0,0.12,0.12,112.8,112.8,81.0,60.0,0.31,0.374,5.9988,5.9988,127.0,146.5,84.6,56.6,2.19,2.02,342.5,418.5,84.6,56.6,0.0,0.0,8.0,8.0,13.0,15.0,2431.0,2763.0,929.0,1018.2
